mode: set
kollab/api/cmd/server/main.go:40.21,41.117 1 0
kollab/api/internal/http/middleware/authz.go:43.18,46.5 2 0
kollab/api/internal/http/middleware/authz.go:48.4,48.24 1 0
kollab/api/internal/http/middleware/logger.go:14.52,15.71 1 0
kollab/api/internal/http/middleware/logger.go:15.71,16.72 1 0
kollab/api/internal/http/middleware/logger.go:16.72,19.4 2 0
kollab/api/internal/http/middleware/logger.go:21.3,24.16 3 0
kollab/api/internal/http/middleware/logger.go:24.16,26.20 2 0
kollab/api/internal/http/middleware/logger.go:26.20,28.5 1 0
kollab/api/internal/http/middleware/logger.go:31.4,33.22 3 0
kollab/api/internal/http/middleware/logger.go:33.22,36.5 2 0
kollab/api/internal/http/middleware/logger.go:38.4,40.52 1 0
kollab/api/internal/http/middleware/logger.go:43.3,43.24 1 0
kollab/api/internal/image/library_service.go:18.120,23.2 1 0
kollab/api/internal/image/library_service.go:25.224,28.16 2 0
kollab/api/internal/image/library_service.go:28.16,30.3 1 0
kollab/api/internal/image/library_service.go:33.2,47.49 2 0
kollab/api/internal/image/library_service.go:47.49,51.3 2 0
kollab/api/internal/image/library_service.go:54.2,56.20 2 0
kollab/api/internal/image/library_service.go:59.138,61.16 2 0
kollab/api/internal/image/library_service.go:61.16,63.3 1 0
kollab/api/internal/image/library_service.go:66.2,66.29 1 0
kollab/api/internal/image/library_service.go:66.29,68.3 1 0
kollab/api/internal/image/library_service.go:70.2,70.20 1 0
kollab/api/internal/image/library_service.go:73.117,74.57 1 0
kollab/api/internal/image/library_service.go:74.57,76.3 1 0
kollab/api/internal/image/library_service.go:77.2,77.28 1 0
kollab/api/internal/image/library_service.go:80.76,83.16 2 0
kollab/api/internal/image/library_service.go:83.16,85.3 1 0
kollab/api/internal/image/library_service.go:88.2,88.47 1 0
kollab/api/internal/image/library_service.go:88.47,90.3 1 0
kollab/api/internal/image/library_service.go:93.2,93.72 1 0
kollab/api/internal/image/library_service.go:93.72,96.3 1 0
kollab/api/internal/image/library_service.go:98.2,98.12 1 0
kollab/api/internal/image/repository.go:16.60,20.2 1 0
kollab/api/internal/image/repository.go:22.102,27.2 4 0
kollab/api/internal/image/repository.go:29.110,33.13 4 0
kollab/api/internal/image/repository.go:33.13,35.3 1 0
kollab/api/internal/image/repository.go:36.2,36.17 1 0
kollab/api/internal/image/repository.go:39.88,44.2 4 0
kollab/api/internal/image/service.go:25.93,30.2 1 0
kollab/api/internal/image/service.go:32.135,36.16 3 0
kollab/api/internal/image/service.go:36.16,40.3 3 0
kollab/api/internal/image/service.go:40.8,45.3 2 0
kollab/api/internal/image/service.go:47.2,52.63 4 0
kollab/api/internal/image/service.go:52.63,54.3 1 0
kollab/api/internal/image/service.go:57.2,58.42 2 0
kollab/api/internal/image/service.go:58.42,59.45 1 0
kollab/api/internal/image/service.go:59.45,61.12 1 0
kollab/api/internal/image/service.go:64.3,65.17 2 0
kollab/api/internal/image/service.go:65.17,67.12 1 0
kollab/api/internal/image/service.go:70.3,71.51 2 0
kollab/api/internal/image/service.go:75.2,84.55 2 0
kollab/api/internal/image/service.go:84.55,86.3 1 0
kollab/api/internal/image/service.go:88.2,88.18 1 0
kollab/api/internal/image/service.go:91.106,93.16 2 0
kollab/api/internal/image/service.go:93.16,95.3 1 0
kollab/api/internal/image/service.go:97.2,101.14 3 0
kollab/api/internal/image/service.go:102.11,103.46 1 0
kollab/api/internal/image/service.go:104.11,105.46 1 0
kollab/api/internal/image/service.go:106.11,107.46 1 0
kollab/api/internal/image/service.go:108.11,109.47 1 0
kollab/api/internal/image/service.go:110.10,111.51 1 0
kollab/api/internal/image/service.go:115.2,116.16 2 0
kollab/api/internal/image/service.go:116.16,120.17 3 0
kollab/api/internal/image/service.go:120.17,122.4 1 0
kollab/api/internal/image/service.go:125.2,125.33 1 0
kollab/api/internal/image/service.go:128.74,130.16 2 0
kollab/api/internal/image/service.go:130.16,132.3 1 0
kollab/api/internal/image/service.go:134.2,143.39 7 0
kollab/api/internal/image/service.go:147.43,148.18 1 0
kollab/api/internal/image/service.go:149.19,150.15 1 0
kollab/api/internal/image/service.go:151.19,152.15 1 0
kollab/api/internal/image/service.go:153.20,154.16 1 0
kollab/api/internal/image/service.go:155.20,156.16 1 0
kollab/api/internal/image/service.go:157.23,158.15 1 0
kollab/api/internal/image/service.go:159.10,160.15 1 0
kollab/api/internal/image/service.go:164.83,175.21 9 0
kollab/api/internal/image/service.go:175.21,177.3 1 0
kollab/api/internal/image/service.go:177.8,179.3 1 0
kollab/api/internal/image/service.go:180.2,180.16 1 0
kollab/api/internal/image/service.go:180.16,182.3 1 0
kollab/api/internal/image/service.go:183.2,183.25 1 0
kollab/api/internal/integration/service.go:14.78,16.2 1 0
kollab/api/internal/integration/service.go:18.86,20.29 1 0
kollab/api/internal/integration/service.go:20.29,22.3 1 0
kollab/api/internal/integration/service.go:23.2,23.32 1 0
kollab/api/internal/integration/service.go:23.32,25.3 1 0
kollab/api/internal/integration/service.go:26.2,26.28 1 0
kollab/api/internal/integration/service.go:26.28,28.3 1 0
kollab/api/internal/integration/service.go:29.2,29.86 1 0
kollab/api/internal/integration/service.go:29.86,31.3 1 0
kollab/api/internal/integration/service.go:33.2,33.40 1 0
kollab/api/internal/integration/service.go:36.88,38.2 1 0
kollab/api/internal/integration/service.go:40.130,42.2 1 0
kollab/api/internal/integration/service.go:44.64,46.2 1 0
kollab/api/internal/permissions/evaluator.go:24.60,26.2 1 0
kollab/api/internal/permissions/evaluator.go:39.178,42.16 2 0
kollab/api/internal/permissions/evaluator.go:43.14,44.42 1 0
kollab/api/internal/permissions/evaluator.go:45.17,46.45 1 0
kollab/api/internal/permissions/evaluator.go:47.15,48.43 1 0
kollab/api/internal/permissions/evaluator.go:49.16,50.44 1 0
kollab/api/internal/permissions/evaluator.go:51.15,52.43 1 0
kollab/api/internal/permissions/evaluator.go:53.10,54.79 1 0
kollab/api/internal/permissions/evaluator.go:57.2,57.17 1 0
kollab/api/internal/permissions/evaluator.go:57.17,59.3 1 0
kollab/api/internal/permissions/evaluator.go:62.2,62.18 1 0
kollab/api/internal/permissions/evaluator.go:62.18,64.28 2 0
kollab/api/internal/permissions/evaluator.go:64.28,66.4 1 0
kollab/api/internal/permissions/evaluator.go:70.2,71.16 2 0
kollab/api/internal/permissions/evaluator.go:71.16,72.36 1 0
kollab/api/internal/permissions/evaluator.go:72.36,74.176 1 0
kollab/api/internal/permissions/evaluator.go:74.176,77.33 3 0
kollab/api/internal/permissions/evaluator.go:77.33,80.38 3 0
kollab/api/internal/permissions/evaluator.go:80.38,82.7 1 0
kollab/api/internal/permissions/evaluator.go:83.6,88.41 2 0
kollab/api/internal/permissions/evaluator.go:88.41,90.7 1 0
kollab/api/internal/permissions/evaluator.go:94.4,94.172 1 0
kollab/api/internal/permissions/evaluator.go:94.172,97.33 3 0
kollab/api/internal/permissions/evaluator.go:97.33,100.43 3 0
kollab/api/internal/permissions/evaluator.go:100.43,103.39 3 0
kollab/api/internal/permissions/evaluator.go:103.39,105.8 1 0
kollab/api/internal/permissions/evaluator.go:107.6,112.41 2 0
kollab/api/internal/permissions/evaluator.go:112.41,114.7 1 0
kollab/api/internal/permissions/evaluator.go:118.4,118.43 1 0
kollab/api/internal/permissions/evaluator.go:120.3,120.56 1 0
kollab/api/internal/permissions/evaluator.go:123.2,126.22 2 0
kollab/api/internal/permissions/evaluator.go:126.22,128.28 2 0
kollab/api/internal/permissions/evaluator.go:128.28,130.4 1 0
kollab/api/internal/permissions/evaluator.go:132.3,132.17 1 0
kollab/api/internal/permissions/evaluator.go:132.17,134.4 1 0
kollab/api/internal/permissions/evaluator.go:138.2,138.18 1 0
kollab/api/internal/permissions/evaluator.go:138.18,140.3 1 0
kollab/api/internal/permissions/evaluator.go:143.2,144.14 2 0
kollab/api/internal/permissions/evaluator.go:144.14,146.3 1 0
kollab/api/internal/permissions/evaluator.go:150.2,150.38 1 0
kollab/api/internal/permissions/evaluator.go:150.38,153.17 3 0
kollab/api/internal/permissions/evaluator.go:153.17,155.4 1 0
kollab/api/internal/permissions/evaluator.go:157.3,157.17 1 0
kollab/api/internal/permissions/evaluator.go:157.17,164.30 2 0
kollab/api/internal/permissions/evaluator.go:164.30,166.5 1 0
kollab/api/internal/permissions/evaluator.go:171.2,172.16 2 0
kollab/api/internal/permissions/evaluator.go:172.16,174.3 1 0
kollab/api/internal/permissions/evaluator.go:176.2,176.48 1 0
kollab/api/internal/permissions/evaluator.go:176.48,183.31 2 0
kollab/api/internal/permissions/evaluator.go:183.31,185.4 1 0
kollab/api/internal/permissions/evaluator.go:186.3,186.50 1 0
kollab/api/internal/permissions/evaluator.go:190.2,190.34 1 0
kollab/api/internal/permissions/evaluator.go:190.34,193.17 3 0
kollab/api/internal/permissions/evaluator.go:193.17,195.4 1 0
kollab/api/internal/permissions/evaluator.go:196.3,196.23 1 0
kollab/api/internal/permissions/evaluator.go:196.23,202.32 2 0
kollab/api/internal/permissions/evaluator.go:202.32,204.5 1 0
kollab/api/internal/permissions/evaluator.go:205.4,205.54 1 0
kollab/api/internal/permissions/evaluator.go:210.2,210.32 1 0
kollab/api/internal/permissions/evaluator.go:210.32,212.17 2 0
kollab/api/internal/permissions/evaluator.go:213.26,214.46 1 0
kollab/api/internal/permissions/evaluator.go:215.35,216.47 1 0
kollab/api/internal/permissions/evaluator.go:219.3,224.37 2 0
kollab/api/internal/permissions/evaluator.go:224.37,226.4 1 0
kollab/api/internal/permissions/evaluator.go:229.3,231.44 3 0
kollab/api/internal/permissions/evaluator.go:231.44,234.36 3 0
kollab/api/internal/permissions/evaluator.go:234.36,236.5 1 0
kollab/api/internal/permissions/evaluator.go:241.2,241.29 1 0
kollab/api/internal/permissions/evaluator.go:241.29,243.17 2 0
kollab/api/internal/permissions/evaluator.go:244.26,245.40 1 0
kollab/api/internal/permissions/evaluator.go:246.35,247.41 1 0
kollab/api/internal/permissions/evaluator.go:250.3,255.34 2 0
kollab/api/internal/permissions/evaluator.go:255.34,257.4 1 0
kollab/api/internal/permissions/evaluator.go:260.3,262.35 3 0
kollab/api/internal/permissions/evaluator.go:262.35,264.4 1 0
kollab/api/internal/permissions/evaluator.go:267.2,267.52 1 0
kollab/api/internal/permissions/evaluator.go:270.102,287.16 3 0
kollab/api/internal/permissions/evaluator.go:287.16,289.3 1 0
kollab/api/internal/permissions/evaluator.go:290.2,293.18 3 0
kollab/api/internal/permissions/evaluator.go:293.18,297.108 4 0
kollab/api/internal/permissions/evaluator.go:297.108,299.4 1 0
kollab/api/internal/permissions/evaluator.go:300.3,302.27 3 0
kollab/api/internal/permissions/evaluator.go:304.2,304.21 1 0
kollab/api/internal/permissions/evaluator.go:304.21,306.3 1 0
kollab/api/internal/permissions/evaluator.go:307.2,307.19 1 0
kollab/api/internal/permissions/evaluator.go:310.98,322.2 4 0
kollab/api/internal/permissions/evaluator.go:324.114,325.88 1 0
kollab/api/internal/permissions/evaluator.go:325.88,327.3 1 0
kollab/api/internal/permissions/evaluator.go:330.2,335.16 3 0
kollab/api/internal/permissions/evaluator.go:335.16,337.3 1 0
kollab/api/internal/permissions/evaluator.go:339.2,339.38 1 0
kollab/api/internal/permissions/evaluator.go:339.38,340.56 1 0
kollab/api/internal/permissions/evaluator.go:340.56,342.4 1 0
kollab/api/internal/permissions/evaluator.go:343.3,343.65 1 0
kollab/api/internal/permissions/evaluator.go:346.2,346.29 1 0
kollab/api/internal/permissions/evaluator.go:346.29,347.25 1 0
kollab/api/internal/permissions/evaluator.go:347.25,349.4 1 0
kollab/api/internal/permissions/evaluator.go:351.3,351.18 1 0
kollab/api/internal/permissions/evaluator.go:354.2,354.64 1 0
kollab/api/internal/permissions/evaluator.go:357.164,372.16 8 0
kollab/api/internal/permissions/evaluator.go:372.16,373.36 1 0
kollab/api/internal/permissions/evaluator.go:373.36,375.4 1 0
kollab/api/internal/permissions/evaluator.go:376.3,376.51 1 0
kollab/api/internal/permissions/evaluator.go:380.2,380.24 1 0
kollab/api/internal/permissions/evaluator.go:380.24,382.3 1 0
kollab/api/internal/permissions/evaluator.go:385.2,385.54 1 0
kollab/api/internal/permissions/evaluator.go:385.54,387.3 1 0
kollab/api/internal/permissions/evaluator.go:390.2,390.45 1 0
kollab/api/internal/permissions/evaluator.go:390.45,392.3 1 0
kollab/api/internal/permissions/evaluator.go:395.2,395.25 1 0
kollab/api/internal/permissions/evaluator.go:395.25,396.21 1 0
kollab/api/internal/permissions/evaluator.go:396.21,398.4 1 0
kollab/api/internal/permissions/evaluator.go:399.3,399.96 1 0
kollab/api/internal/permissions/evaluator.go:399.96,401.4 1 0
kollab/api/internal/permissions/evaluator.go:409.2,410.16 2 0
kollab/api/internal/permissions/evaluator.go:411.70,412.21 1 0
kollab/api/internal/permissions/evaluator.go:413.38,414.149 1 0
kollab/api/internal/permissions/evaluator.go:415.41,416.104 1 0
kollab/api/internal/permissions/evaluator.go:417.38,418.57 1 0
kollab/api/internal/permissions/evaluator.go:421.2,421.18 1 0
kollab/api/internal/permissions/evaluator.go:421.18,423.3 1 0
kollab/api/internal/permissions/evaluator.go:425.2,425.56 1 0
kollab/api/internal/permissions/identity.go:20.74,22.2 1 0
kollab/api/internal/permissions/identity.go:25.102,27.16 2 0
kollab/api/internal/permissions/identity.go:27.16,29.3 1 0
kollab/api/internal/permissions/identity.go:30.2,33.18 3 0
kollab/api/internal/permissions/identity.go:33.18,35.45 2 0
kollab/api/internal/permissions/identity.go:35.45,37.4 1 0
kollab/api/internal/permissions/identity.go:38.3,38.35 1 0
kollab/api/internal/permissions/identity.go:40.2,40.20 1 0
kollab/api/internal/permissions/identity.go:44.105,46.16 2 0
kollab/api/internal/permissions/identity.go:46.16,48.3 1 0
kollab/api/internal/permissions/identity.go:49.2,52.18 3 0
kollab/api/internal/permissions/identity.go:52.18,54.44 2 0
kollab/api/internal/permissions/identity.go:54.44,56.4 1 0
kollab/api/internal/permissions/identity.go:57.3,57.32 1 0
kollab/api/internal/permissions/identity.go:59.2,59.19 1 0
kollab/api/internal/permissions/identity.go:63.107,66.16 3 0
kollab/api/internal/permissions/identity.go:66.16,68.3 1 0
kollab/api/internal/permissions/identity.go:69.2,69.20 1 0
kollab/api/internal/permissions/object_std_role.go:35.100,36.20 1 0
kollab/api/internal/permissions/object_std_role.go:36.20,38.3 1 0
kollab/api/internal/permissions/object_std_role.go:39.2,39.40 1 0
kollab/api/internal/permissions/object_std_role.go:44.132,50.16 4 0
kollab/api/internal/permissions/object_std_role.go:50.16,52.3 1 0
kollab/api/internal/permissions/object_std_role.go:53.2,58.33 5 0
kollab/api/internal/permissions/object_std_role.go:58.33,60.3 1 0
kollab/api/internal/permissions/object_std_role.go:61.2,61.50 1 0
kollab/api/internal/permissions/object_std_role.go:61.50,63.3 1 0
kollab/api/internal/permissions/object_std_role.go:64.2,64.34 1 0
kollab/api/internal/permissions/object_std_role.go:64.34,66.3 1 0
kollab/api/internal/permissions/object_std_role.go:67.2,67.39 1 0
kollab/api/internal/permissions/object_std_role.go:67.39,69.3 1 0
kollab/api/internal/permissions/object_std_role.go:70.2,70.34 1 0
kollab/api/internal/permissions/object_std_role.go:70.34,72.3 1 0
kollab/api/internal/permissions/object_std_role.go:73.2,73.34 1 0
kollab/api/internal/permissions/object_std_role.go:73.34,75.3 1 0
kollab/api/internal/permissions/object_std_role.go:77.2,89.16 4 0
kollab/api/internal/permissions/object_std_role.go:89.16,98.3 1 0
kollab/api/internal/permissions/object_std_role.go:100.2,101.16 2 0
kollab/api/internal/permissions/object_std_role.go:101.16,103.3 1 0
kollab/api/internal/permissions/object_std_role.go:105.2,115.16 3 0
kollab/api/internal/permissions/object_std_role.go:115.16,117.3 1 0
kollab/api/internal/permissions/object_std_role.go:119.2,129.16 3 0
kollab/api/internal/permissions/object_std_role.go:129.16,131.3 1 0
kollab/api/internal/permissions/object_std_role.go:133.2,157.3 2 0
kollab/api/internal/permissions/object_std_role.go:161.82,168.46 2 0
kollab/api/internal/permissions/object_std_role.go:168.46,170.3 1 0
kollab/api/internal/permissions/object_std_role.go:172.2,173.29 2 0
kollab/api/internal/permissions/object_std_role.go:173.29,179.62 3 0
kollab/api/internal/permissions/object_std_role.go:179.62,181.4 1 0
kollab/api/internal/permissions/object_std_role.go:184.3,185.43 2 0
kollab/api/internal/permissions/object_std_role.go:185.43,195.4 1 0
kollab/api/internal/permissions/object_std_role.go:199.2,199.58 1 0
kollab/api/internal/permissions/object_std_role.go:199.58,201.3 1 0
kollab/api/internal/permissions/object_std_role.go:203.2,203.12 1 0
kollab/api/internal/permissions/object_std_role.go:207.170,216.2 3 0
kollab/api/internal/permissions/permissions.go:31.67,35.15 3 0
kollab/api/internal/permissions/permissions.go:35.15,37.51 2 0
kollab/api/internal/permissions/permissions.go:37.51,39.4 1 0
kollab/api/internal/permissions/permissions.go:40.3,41.45 2 0
kollab/api/internal/permissions/permissions.go:42.8,46.3 2 0
kollab/api/internal/permissions/permissions.go:48.2,53.58 5 0
kollab/api/internal/permissions/permissions.go:53.58,55.3 1 0
kollab/api/internal/permissions/permissions.go:58.2,66.59 5 0
kollab/api/internal/permissions/permissions.go:66.59,68.3 1 0
kollab/api/internal/permissions/permissions.go:69.2,69.58 1 0
kollab/api/internal/permissions/permissions.go:69.58,71.3 1 0
kollab/api/internal/permissions/permissions.go:72.2,72.55 1 0
kollab/api/internal/permissions/permissions.go:72.55,74.3 1 0
kollab/api/internal/permissions/permissions.go:77.2,77.92 1 0
kollab/api/internal/permissions/permissions.go:77.92,79.3 1 0
kollab/api/internal/permissions/permissions.go:79.8,81.3 1 0
kollab/api/internal/permissions/permissions.go:83.2,83.12 1 0
kollab/api/internal/permissions/permissions.go:87.50,88.105 1 0
kollab/api/internal/permissions/permissions.go:88.105,90.3 1 0
kollab/api/internal/permissions/permissions.go:93.2,102.35 3 0
kollab/api/internal/permissions/permissions.go:102.35,104.3 1 0
kollab/api/internal/permissions/permissions.go:106.2,112.37 2 0
kollab/api/internal/permissions/permissions.go:112.37,114.3 1 0
kollab/api/internal/permissions/permissions.go:116.2,121.37 2 0
kollab/api/internal/permissions/permissions.go:121.37,123.3 1 0
kollab/api/internal/postgres/attachment.go:17.86,19.2 1 0
kollab/api/internal/postgres/attachment.go:21.96,35.2 2 0
kollab/api/internal/postgres/attachment.go:37.108,46.16 4 0
